Fault,Easting,Northing,ZTopLeft,ThicknessLeft1,ThicknessLeft2,ZTopRight,ThicknessRight1,ThicknessRight2,DipAzimuth,Dip,
mFS14_Fault_19,248014,577522,-2641.72,58.5792,117.102,-2667.07,60.7589,121.4535,2.80809,81.2397,
mFS14_Fault_19,248066,577520,-2642.07,58.803,117.5508,-2673.84,60.7441,121.4255,2.76399,81.2357,
mFS14_Fault_19,248118,577519,-2643.36,58.9915,117.9288,-2680.96,60.5181,120.9755,2.80905,81.1946,
mFS14_Fault_19,248170,577517,-2645.29,59.0051,117.957,-2687.51,60.1068,120.155,2.89577,81.1117,
mFS14_Fault_19,248222,577514,-2647.17,58.8301,117.608,-2692.76,59.5431,119.0297,2.99538,80.9838,
mFS14_Fault_19,248273,577512,-2648.34,58.5842,117.117,-2696.44,58.9058,117.7568,3.0808,80.8123,
mFS14_Fault_19,248325,577509,-2648.36,58.365,116.6788,-2698.49,58.2862,116.519,3.17911,80.5951,
mFS14_Fault_19,248376,577506,-2647.06,58.1774,116.3033,-2699.11,57.7768,115.5008,3.33365,80.3382,
mFS14_Fault_19,248427,577503,-2644.62,58.0214,115.9903,-2698.8,57.4721,114.891,3.51608,80.0704,
mFS14_Fault_19,248478,577499,-2641.69,57.93,115.8061,-2697.97,57.3777,114.701,3.66936,79.8196,
mFS14_Fault_19,248529,577496,-2638.86,57.9042,115.7524,-2696.78,57.3727,114.6891,3.74434,79.5981,
mFS14_Fault_19,248580,577492,-2636.63,57.92,115.7815,-2695.37,57.3519,114.6451,3.73776,79.4029,
mFS14_Fault_19,248631,577488,-2635.32,58.0247,115.9877,-2693.92,57.3281,114.5946,3.71324,79.2226,
mFS14_Fault_19,248682,577485,-2635.1,58.3574,116.6488,-2692.62,57.3672,114.6696,3.6216,79.0866,
mFS14_Fault_19,248734,577482,-2636.09,59.0768,118.0817,-2691.53,57.508,114.9472,3.3342,79.0429,
mFS14_Fault_19,248787,577480,-2638.74,60.2998,120.5194,-2690.59,57.7232,115.373,2.99784,79.0624,
mFS14_Fault_19,248841,577478,-2643.82,62.0175,123.9442,-2689.83,57.9689,115.8593,2.79271,79.1082,
mFS14_Fault_19,248895,577477,-2651.83,63.8723,127.6415,-2689.47,58.3734,116.6624,2.71696,79.1785,
mFS14_Fault_19,248949,577475,-2662.26,64.9808,129.8481,-2689.89,59.2986,118.5053,2.57906,79.318,
mFS14_Fault_19,249003,577474,-2673.07,64.4197,128.7218,-2691.42,61.0106,121.9184,2.468,79.4722,
mFS10_Fault_25,243150,587136,-2842.02,83.6349,167.0873,-2840.77,84.1931,168.2115,161.293,77.1218,
mFS10_Fault_25,243201,587154,-2840.8,83.3233,166.4653,-2839.63,84.2116,168.248,160.783,77.005,
mFS10_Fault_25,243251,587172,-2840.03,83.1341,166.088,-2838.63,84.1935,168.2114,160.441,76.8466,
mFS10_Fault_25,243301,587189,-2839.7,83.0023,165.8249,-2837.67,84.1703,168.1647,160.99,76.5718,
mFS10_Fault_25,243351,587206,-2839.72,82.8597,165.5392,-2836.68,84.1559,168.1342,161.93,76.1836,
mFS10_Fault_25,243401,587223,-2839.94,82.6878,165.1937,-2835.58,84.1299,168.0793,162.751,75.7163,
mFS10_Fault_25,243452,587238,-2840.23,82.5051,164.8274,-2834.4,84.0569,167.9306,164.13,75.1795,
mFS10_Fault_25,243503,587251,-2840.44,82.3119,164.4414,-2833.25,83.9197,167.6555,166.635,74.6873,
mFS10_Fault_25,243555,587262,-2840.49,82.0981,164.0173,-2832.25,83.7221,167.2634,169.599,74.4694,
mFS10_Fault_25,243608,587271,-2840.41,81.8896,163.6077,-2831.42,83.4912,166.8093,172.375,74.6346,
mFS10_Fault_25,243661,587277,-2840.42,81.7285,163.2958,-2830.73,83.2853,166.408,174.678,75.1185,
mFS10_Fault_25,243713,587281,-2840.78,81.617,163.084,-2830.09,83.1606,166.1696,176.481,75.7679,
mFS10_Fault_25,243766,587284,-2841.52,81.5107,162.8818,-2829.44,83.0995,166.0577,177.866,76.4306,
mFS10_Fault_25,243820,587285,-2842.46,81.3618,162.5931,-2828.71,83.0004,165.8686,178.928,77.0054,
mFS10_Fault_25,243873,587286,-2843.44,81.1638,162.205,-2827.86,82.7749,165.4256,179.614,77.4456,
mFS10_Fault_25,243926,587287,-2844.36,80.9482,161.7798,-2826.83,82.4379,164.7578,179.837,77.7374,
mFS10_Fault_25,243979,587287,-2845.2,80.7344,161.3566,-2825.61,82.0917,164.0702,179.729,77.8755,
mFS10_Fault_25,244032,587287,-2845.94,80.515,160.9207,-2824.25,81.8356,163.5607,179.249,77.8614,
mFS10_Fault_25,244085,587289,-2846.61,80.2937,160.4794,-2822.91,81.6788,163.248,178.313,77.7073,
mFS10_Fault_25,244138,587291,-2847.23,80.0962,160.0842,-2821.78,81.5349,162.9599,177.135,77.4193,
mFS10_Fault_25,244191,587294,-2847.89,79.9399,159.7703,-2821,81.3209,162.5304,176.101,77.0074,
mFS10_Fault_25,244244,587298,-2848.65,79.8289,159.5463,-2820.56,81.0447,161.9764,175.544,76.5172,
mFS10_Fault_25,244297,587302,-2849.56,79.7776,159.442,-2820.33,80.7781,161.4416,175.607,76.0291,
mFS10_Fault_25,244350,587306,-2850.5,79.7955,159.4766,-2820.2,80.5659,161.0168,176.113,75.6383,
mFS10_Fault_25,244403,587309,-2851.22,79.8381,159.5621,-2820.14,80.3941,160.6742,176.658,75.4273,
mFS10_Fault_25,244456,587312,-2851.35,79.8246,159.5377,-2820.16,80.2493,160.3874,176.911,75.4513,
mFS10_Fault_25,244509,587315,-2850.89,79.7178,159.3285,-2820.22,80.1495,160.1926,176.791,75.729,
mFS10_Fault_25,244562,587319,-2850.24,79.5417,158.9826,-2820.26,80.0894,160.0783,176.535,76.2149,
mFS10_Fault_25,244615,587322,-2849.69,79.3307,158.5676,-2820.15,80.0297,159.9659,176.542,76.8035,
mFS10_Fault_25,244668,587325,-2849.49,79.1054,158.1239,-2819.86,79.9565,159.8264,176.991,77.3798,
mFS10_Fault_25,244721,587327,-2849.83,78.8844,157.6877,-2819.44,79.8846,159.6881,177.651,77.8182,
mFS10_Fault_25,244774,587329,-2850.72,78.6943,157.3112,-2819.03,79.8039,159.5304,178.298,77.9919,
mFS10_Fault_25,244827,587331,-2851.98,78.5693,157.0631,-2818.75,79.6733,159.2708,178.603,77.8859,
mFS10_Fault_25,244881,587332,-2853.25,78.5239,156.972,-2818.66,79.4808,158.8859,178.235,77.5712,
mFS10_Fault_25,244934,587334,-2854.18,78.5181,156.9584,-2818.66,79.2827,158.488,177.695,77.0841,
mFS10_Fault_25,244987,587336,-2854.59,78.4766,156.8727,-2818.66,79.1546,158.2296,177.102,76.5029,
mFS10_Fault_25,245040,587340,-2854.51,78.3657,156.6485,-2818.58,79.1204,158.1587,176.102,75.9634,
mFS10_Fault_25,245093,587344,-2854.11,78.2467,156.4088,-2818.45,79.1444,158.2049,174.917,75.557,
mFS10_Fault_25,245145,587349,-2853.59,78.2234,156.3619,-2818.33,79.1827,158.2807,173.805,75.35,
mFS10_Fault_25,245198,587355,-2853,78.3219,156.5596,-2818.3,79.2153,158.347,173.062,75.3655,
mFS10_Fault_25,245251,587362,-2852.27,78.4547,156.8274,-2818.44,79.2179,158.3547,173.098,75.5455,
mFS10_Fault_25,245304,587368,-2851.26,78.5204,156.9623,-2818.79,79.1437,158.21,173.676,75.8591,
mFS10_Fault_25,245357,587373,-2850.02,78.4932,156.912,-2819.26,79.0001,157.9272,174.665,76.2733,
mFS10_Fault_25,245410,587378,-2848.83,78.408,156.7463,-2819.78,78.8995,157.7306,176.216,76.7151,
mFS10_Fault_25,245463,587380,-2848,78.3069,156.5484,-2820.3,78.9431,157.8219,178.258,77.1103,
mFS10_Fault_25,245516,587381,-2847.7,78.2031,156.3447,-2820.84,79.0933,158.1253,180.605,77.4003,
mFS10_Fault_25,245569,587379,-2847.96,78.084,156.1093,-2821.52,79.2071,158.3553,183.02,77.5666,
mFS10_Fault_25,245622,587375,-2848.69,77.947,155.8375,-2822.39,79.1606,158.264,185.246,77.6228,
mFS10_Fault_25,245674,587369,-2849.8,77.8016,155.5479,-2823.41,78.955,157.8537,187.169,77.5771,
mFS10_Fault_25,245727,587362,-2851.31,77.635,155.2158,-2824.56,78.7097,157.3632,188.508,77.4518,
mFS10_Fault_25,245779,587353,-2853.22,77.4465,154.8396,-2825.84,78.5268,156.9975,188.865,77.2903,
mFS10_Fault_25,245832,587345,-2855.4,77.3156,154.5783,-2827.21,78.4045,156.7538,188.327,77.105,
mFS10_Fault_25,245884,587338,-2857.59,77.3405,154.6293,-2828.61,78.3042,156.5546,186.963,76.8988,
mFS10_Fault_25,245937,587332,-2859.45,77.4903,154.9306,-2829.81,78.226,156.4002,184.658,76.7126,
mFS10_Fault_25,245990,587329,-2860.67,77.6029,155.158,-2830.54,78.1675,156.2859,181.535,76.5886,
mFS10_Fault_25,246043,587329,-2861.14,77.5598,155.074,-2830.75,78.0878,156.1293,177.991,76.5297,
mFS10_Fault_25,246096,587333,-2861,77.3995,154.7563,-2830.47,77.9893,155.9357,174.264,76.5459,
mFS10_Fault_25,246149,587340,-2860.55,77.2374,154.4353,-2829.59,77.9456,155.8518,170.806,76.5679,
mFS10_Fault_25,246201,587350,-2859.99,77.1318,154.2275,-2828.08,77.9882,155.9397,168.709,76.3519,
mFS10_Fault_25,246253,587361,-2859.21,77.0532,154.0735,-2826.03,78.0531,156.0729,166.715,76.2699,
mFS10_Fault_25,246305,587377,-2841.36,77.1201,154.2128,-2823.63,78.066,156.1049,164.685,76.7834,
mFS10_Fault_25,246356,587391,-2840.47,77.0701,154.1205,-2821.31,78.0188,156.0186,164.918,77.4059,
mFS10_Fault_25,246407,587404,-2839.78,77.0328,154.0524,-2819.37,77.9303,155.8484,166.765,77.8312,
mFS10_Fault_25,246458,587415,-2839.16,76.9975,153.985,-2817.79,77.8046,155.601,169.221,78.079,
mFS10_Fault_25,246510,587424,-2838.36,76.9591,153.9088,-2816.47,77.6679,155.3288,171.681,78.2427,
mFS10_Fault_25,246563,587432,-2837.17,76.9026,153.7945,-2815.32,77.5551,155.1023,173.52,78.401,
mFS10_Fault_25,246615,587437,-2835.55,76.8263,153.6398,-2814.29,77.4511,154.8925,174.549,78.6162,
mFS10_Fault_25,246668,587442,-2833.44,76.7432,153.4712,-2813.37,77.311,154.6102,175.272,78.8897,
mFS10_Fault_25,246721,587447,-2830.86,76.6644,153.3113,-2812.58,77.126,154.2379,175.734,79.1957,
mFS10_Fault_25,246774,587451,-2827.83,76.5924,153.1649,-2811.86,76.9343,153.8518,176.113,79.4862,
mFS10_Fault_25,246827,587455,-2824.39,76.5239,153.0249,-2811.11,76.7715,153.5231,176.425,79.7212,
mFS10_Fault_25,246880,587459,-2820.61,76.4581,152.8903,-2810.2,76.6363,153.2495,176.645,79.8891,
mFS10_Fault_25,246933,587462,-2816.69,76.4034,152.7775,-2809.04,76.5162,153.0062,177.084,79.9459,
mFS10_Fault_25,246986,587465,-2812.93,76.3738,152.715,-2807.61,76.4317,152.8343,178.055,79.7546,
mFS10_Fault_25,247038,587469,-2809.68,76.3417,152.6506,-2805.88,76.4055,152.7817,174.873,79.9264,
MFS6_Fault_9,248396,597261,-2750.97,80.7061,161.8152,-2743.29,80.0631,160.5239,346.387,76.1224,
MFS6_Fault_9,248444,597271,-2746.14,80.553,161.5116,-2740.51,78.6308,157.65,346.392,76.0057,
MFS6_Fault_9,248491,597281,-2742.6,80.2822,160.9677,-2739.33,77.7001,155.7802,346.607,75.9835,
MFS6_Fault_9,248539,597292,-2740.37,79.5157,159.4236,-2739.06,77.2247,154.8205,346.975,76.0106,
MFS6_Fault_9,248588,597303,-2739.24,78.3146,157.0047,-2739.22,77.0353,154.4337,347.386,76.0038,
MFS6_Fault_9,248637,597313,-2739.12,77.2091,154.7788,-2739.55,76.9142,154.1848,347.836,75.9478,
MFS6_Fault_9,248685,597323,-2739.6,76.5655,153.4809,-2739.99,76.6059,153.5602,348.401,75.8811,
MFS6_Fault_9,248734,597333,-2740.22,76.3741,153.0912,-2740.6,76.1079,152.5549,349.146,75.8441,
MFS6_Fault_9,248783,597342,-2740.59,76.4683,153.2749,-2741.49,75.7199,151.7706,350.05,75.8349,
MFS6_Fault_9,248832,597351,-2740.51,76.7367,153.8089,-2742.59,75.6729,151.6713,351.084,75.8436,
MFS6_Fault_9,248881,597358,-2739.8,77.1202,154.5745,-2743.7,75.8893,152.1011,352.098,75.8044,
MFS6_Fault_9,248931,597365,-2738.3,77.504,155.3414,-2744.61,76.1446,152.6096,352.929,75.6656,
MFS6_Fault_9,248981,597370,-2736,77.7109,155.7539,-2745.26,76.3128,152.9437,353.568,75.4582,
MFS6_Fault_9,249032,597376,-2733.08,77.608,155.5447,-2745.72,76.4041,153.124,353.981,75.1944,
MFS6_Fault_9,249083,597380,-2729.85,77.1871,154.6978,-2746.11,76.4656,153.2449,354.119,74.864,
MFS6_Fault_9,249134,597385,-2726.65,76.5467,153.4112,-2746.51,76.5081,153.3278,353.933,74.4421,
MFS6_Fault_9,249185,597390,-2723.88,75.8022,151.916,-2747.04,76.4937,153.2963,353.531,73.974,
MFS6_Fault_9,249235,597396,-2721.87,75.0214,150.3485,-2747.8,76.3782,153.0624,353.059,73.5265,
MFS6_Fault_9,249285,597402,-2720.87,74.251,148.8023,-2748.87,76.1729,152.6486,352.549,73.1267,
MFS6_Fault_9,249335,597409,-2720.88,73.5627,147.4206,-2750.26,75.952,152.2039,351.958,72.7717,
MFS6_Fault_9,249385,597416,-2721.72,73.037,146.3649,-2751.9,75.7914,151.8806,351.185,72.4326,
MFS6_Fault_9,249434,597425,-2723.07,72.7419,145.773,-2753.71,75.7054,151.7066,350.493,72.1644,
MFS6_Fault_9,249483,597434,-2724.56,72.7408,145.7716,-2755.56,75.6385,151.5697,350.123,72.0114,
MFS6_Fault_9,249532,597443,-2725.9,73.0445,146.3787,-2757.38,75.517,151.3212,349.881,71.9256,
MFS6_Fault_9,249581,597452,-2727.01,73.5527,147.3924,-2759.06,75.3171,150.9149,349.596,71.8577,
MFS6_Fault_9,249630,597462,-2728.01,74.095,148.4747,-2760.5,75.0815,150.4367,349.167,71.7661,
MFS6_Fault_9,249679,597472,-2729.17,74.4959,149.2737,-2761.67,74.8705,150.0046,348.463,71.6148,
MFS6_Fault_9,249728,597483,-2730.63,74.6218,149.5184,-2762.52,74.7147,149.6801,347.677,71.4091,
MFS6_Fault_9,249777,597495,-2732.28,74.4633,149.1899,-2763.02,74.618,149.4744,347.238,71.1791,
MFS6_Fault_9,249826,597506,-2733.7,74.1656,148.5812,-2763.26,74.5966,149.4184,347.2,70.9266,
MFS6_Fault_9,249876,597517,-2734.34,73.9339,148.103,-2763.31,74.6937,149.597,347.513,70.6524,
MFS6_Fault_9,249925,597527,-2733.79,73.9039,148.0251,-2763.26,74.9362,150.0648,348.056,70.3491,
MFS6_Fault_9,249974,597537,-2731.96,74.0646,148.3264,-2763.09,75.2927,150.7562,348.813,70.0109,
MFS6_Fault_9,250024,597546,-2729.18,74.2706,148.7146,-2762.71,75.6779,151.5016,349.81,69.6531,
MFS6_Fault_9,250074,597554,-2726.02,74.3651,148.8727,-2762.1,76.0101,152.1417,350.85,69.3049,
MFS6_Fault_9,250124,597561,-2723.14,74.3235,148.7538,-2761.42,76.2794,152.6562,352.098,69.0134,
MFS6_Fault_9,250174,597567,-2721.03,74.248,148.5699,-2760.87,76.5215,153.1143,353.529,68.8126,
MFS6_Fault_9,250224,597572,-2719.95,74.2448,148.5329,-2760.58,76.7336,153.5098,354.878,68.7107,
MFS6_Fault_9,250274,597576,-2719.92,74.3401,148.6927,-2760.66,76.883,153.778,355.938,68.7147,
MFS6_Fault_9,250324,597579,-2720.8,74.4739,148.9296,-2761.17,76.9718,153.9269,356.545,68.814,
MFS6_Fault_9,250375,597583,-2722.27,74.5621,149.078,-2762.12,77.0353,154.0301,357.063,68.9681,
MFS6_Fault_9,250425,597586,-2723.98,74.593,149.1191,-2763.4,77.0948,154.1333,357.586,69.1586,
MFS6_Fault_9,250475,597588,-2725.63,74.6393,149.2024,-2764.9,77.1302,154.1973,358.088,69.3869,
MFS6_Fault_9,250526,597590,-2727.06,74.7646,149.4539,-2766.46,77.0991,154.1357,358.411,69.6837,
MFS6_Fault_9,250576,597592,-2728.31,74.9725,149.8779,-2768.03,77.011,153.966,358.345,70.0853,
MFS6_Fault_9,250627,597595,-2729.64,75.2461,150.438,-2769.8,76.95,153.8523,357.869,70.5996,
MFS6_Fault_9,250677,597598,-2731.3,75.5763,151.1132,-2772.19,76.9414,153.8444,357.183,71.1995,
MFS6_Fault_9,250728,597601,-2733.45,75.9561,151.8867,-2775.07,76.8689,153.7092,356.602,71.8289,
MFS6_Fault_9,250778,597606,-2736.13,76.373,152.7332,-2777.86,76.6392,153.259,356.18,72.432,
MFS6_Fault_9,250829,597610,-2739.24,76.8076,153.6138,-2780.28,76.3256,152.6402,355.944,72.9144,
MFS6_Fault_9,250880,597615,-2742.73,77.223,154.4551,-2782.32,76.0586,152.1135,355.946,73.1989,
MFS6_Fault_9,250930,597619,-2746.5,77.5236,155.0649,-2784.09,75.8908,151.7844,356.039,73.3317,
MFS6_Fault_9,250981,597623,-2750.24,77.5887,155.2026,-2785.54,75.8115,151.6312,355.608,73.4608,
MFS6_Fault_9,251030,597628,-2753.8,77.3937,154.8212,-2787.43,75.9282,151.8726,354.9,73.3853,
MFS6_Fault_9,251079,597633,-2757.04,77.192,154.4261,-2789,75.6896,151.4036,354.379,72.999,
MFS6_Fault_9,251128,597639,-2759.71,77.2499,154.5472,-2790.44,75.3287,150.6866,353.736,72.5759,
MFS6_Fault_9,251176,597645,-2761.94,77.5137,155.0783,-2791.31,74.9543,149.9406,352.74,72.2143,
MFS6_Fault_9,251225,597653,-2763.96,77.779,155.6103,-2791.71,74.7144,149.4622,351.494,71.8872,
MFS6_Fault_9,251273,597661,-2765.9,77.8964,155.8447,-2792.04,74.649,149.3321,350.206,71.5816,
MFS6_Fault_9,251320,597670,-2767.8,77.8672,155.7853,-2792.38,74.652,149.3376,349.477,71.2051,
MFS6_Fault_9,251368,597679,-2769.68,77.7485,155.5456,-2792.72,74.6415,149.315,349.079,70.8374,
MFS6_Fault_9,251416,597688,-2771.47,77.5304,155.1058,-2793.07,74.6721,149.3744,348.98,70.5655,
MFS6_Fault_9,251464,597698,-2772.99,77.1881,154.4171,-2793.36,74.8323,149.6933,349.248,70.4288,
MFS6_Fault_9,251512,597707,-2774.07,76.8139,153.6651,-2793.32,75.1262,150.2799,349.745,70.4212,
MFS6_Fault_9,251560,597715,-2774.61,76.5757,153.1861,-2792.76,75.4821,150.991,350.331,70.5088,
MFS6_Fault_9,251608,597723,-2774.7,76.5046,153.0422,-2791.79,75.8227,151.6717,351.067,70.6434,
MFS6_Fault_9,251656,597730,-2774.65,76.4377,152.9074,-2790.52,76.1095,152.2455,351.868,70.7878,
MFS6_Fault_9,251705,597736,-2774.82,76.2235,152.4783,-2789.11,76.3365,152.7003,352.599,70.9139,
MFS6_Fault_9,251754,597742,-2775.44,75.8795,151.79,-2787.8,76.4744,152.9774,353.276,71.0276,
MFS6_Fault_9,251804,597748,-2776.59,75.5243,151.0796,-2786.95,76.4165,152.8632,353.744,71.1417,
MFS6_Fault_9,251853,597753,-2778.46,75.2314,150.4945,-2787.07,75.9942,152.0197,354.003,71.2752,
MFS6_Fault_9,251902,597759,-2781.38,74.9793,149.9913,-2788.77,75.0997,150.2305,354.151,71.4309,
MFS6_Fault_9,251950,597765,-2785.54,74.7358,149.5053,-2792.5,73.8885,147.8078,354.314,71.6074,
MFS6_Fault_9,251998,597771,-2790.75,74.5343,149.1037,-2798.43,72.9035,145.8377,354.505,71.7834,
MFS6_Fault_9,252045,597778,-2796.4,74.4349,148.9064,-2805.45,72.957,145.9471,354.626,71.8988,
MFS6_Fault_9,252091,597784,-2801.42,74.4825,149.0038,-2810.87,74.654,149.3471,354.671,71.9202,
MFS6_Fault_9,252138,597790,-2804.53,74.7798,149.6012,-2811.29,77.5836,155.2157,354.694,71.8619,
MFS6_Fault_9,252186,597794,-2804.39,75.6806,151.4064,-2804.03,80.1158,160.2885,354.698,71.7456,
MFS6_Fault_9,252237,597796,-2798.96,77.8549,155.7608,-2789.66,80.7086,161.4759,354.576,71.5687,
mFS14_Fault_66,253177,579208,-2690.03,57.8034,114.8883,-2693.96,51.5798,102.5363,1.33725,72.3795,
mFS14_Fault_66,253226,579208,-2682.5,58.972,117.3334,-2698.42,49.8871,99.3523,356.641,70.4087,
mFS14_Fault_66,253276,579211,-2678.32,57.8032,115.1994,-2704.69,49.2118,98.1973,356.078,70.0515,
mFS14_Fault_66,253326,579213,-2676.38,56.5238,112.7464,-2712.06,49.1349,98.0725,359.841,71.2448,
mFS14_Fault_66,253375,579213,-2675.85,55.8712,111.4867,-2719.47,49.6005,98.9723,4.53184,72.84,
mFS14_Fault_66,253424,579210,-2676.16,55.7739,111.3204,-2725.75,50.4109,100.6071,3.95969,72.1152,
mFS14_Fault_66,253473,579210,-2676.84,56.0196,111.8324,-2729.97,51.2686,102.3469,359.451,69.7221,
mFS14_Fault_66,253522,579213,-2677.41,56.3894,112.5989,-2732.11,52.0811,103.9938,355.672,67.6673,
mFS14_Fault_66,253571,579217,-2677.54,56.7039,113.258,-2732.6,53.0068,105.866,356.083,67.0658,
mFS14_Fault_66,253621,579218,-2677.16,56.8452,113.5685,-2731.54,54.1364,108.1457,1.10672,68.2842,
mFS14_Fault_66,253671,579214,-2676.33,56.7931,113.4901,-2729.01,55.2419,110.3778,6.69394,70.4335,
mFS14_Fault_66,253721,579207,-2675.29,56.6863,113.3001,-2725.35,55.9099,111.7356,8.13163,71.6611,
mFS14_Fault_66,253773,579200,-2672.48,56.9368,113.8222,-2720.77,55.9227,111.7824,4.81388,71.1686,
mFS14_Fault_66,253825,579195,-2668.6,56.8914,113.7536,-2717.03,55.4877,110.9324,3.69516,71.0626,
mFS14_Fault_66,253877,579190,-2664.85,56.8357,113.6648,-2716.07,55.112,110.2004,3.71023,71.2122,
mFS14_Fault_66,253928,579187,-2661.23,56.8397,113.6955,-2717.56,55.1664,110.3274,3.54502,71.407,
mFS14_Fault_66,253979,579184,-2657.99,56.8799,113.7985,-2720.35,55.5434,111.0995,2.92136,71.7005,
mFS14_Fault_66,254030,579181,-2655.49,56.8602,113.7818,-2723.35,55.8615,111.7546,2.56883,72.1124,
mFS14_Fault_66,254081,579180,-2654.01,56.6926,113.4702,-2725.85,55.8817,111.8152,1.82838,72.2068,
mFS14_Fault_66,254131,579178,-2653.68,56.3093,112.7279,-2727.6,55.6056,111.2847,1.29742,72.1719,
mFS14_Fault_66,254182,579177,-2654.42,55.669,111.4717,-2728.76,55.0271,110.1511,1.22183,72.194,
mFS14_Fault_66,254233,579177,-2656.01,54.9066,109.9717,-2729.29,54.0323,108.1852,1.20379,72.2654,
mFS14_Fault_66,254284,579175,-2658.32,54.3028,108.7908,-2729.44,52.7217,105.5877,1.60141,72.5818,
mFS14_Fault_66,254335,579174,-2661.18,53.9551,108.1255,-2729.96,51.5363,103.2417,1.92917,73.0431,
mFS14_Fault_66,254386,579173,-2664.49,53.7613,107.7722,-2731.14,50.8299,101.8582,1.98954,73.5133,
mFS14_Fault_66,254437,579172,-2667.66,53.7231,107.7361,-2732.83,50.6071,101.4493,1.91287,73.9528,
mFS14_Fault_66,254489,579171,-2669.94,53.8842,108.106,-2734.84,50.7363,101.7541,2.02849,74.4939,
mFS14_Fault_66,254541,579169,-2671.77,54.0959,108.584,-2736.95,51.1202,102.5802,2.02847,75.0297,
mFS14_Fault_66,254592,579168,-2673.73,54.097,108.6414,-2738.81,51.6429,103.6959,2.01411,75.5571,
mFS14_Fault_66,254644,579167,-2676.02,53.7085,107.9104,-2739.92,52.1086,104.7044,1.9706,76.0434,
mFS14_Fault_66,254696,579165,-2679.06,53.0251,106.5689,-2739.95,52.308,105.1741,1.95489,76.5135,
mFS14_Fault_66,254748,579164,-2682.68,52.4532,105.4178,-2739.07,52.1804,104.9592,1.95901,77.061,
mFS14_Fault_66,254800,579162,-2685.68,52.3403,105.1393,-2737.91,51.8698,104.3171,3.19906,78.3092,
mFS14_Fault_66,254851,579158,-2687.63,52.6391,105.632,-2737.17,51.5708,103.6174,5.05936,79.8542,
mFS14_Fault_66,254902,579153,-2688.95,53.0698,106.3434,-2737.17,51.4291,103.1624,6.36923,80.7491,
mFS14_Fault_66,254952,579148,-2689.84,53.4656,106.9792,-2737.67,51.5882,103.2921,6.70254,80.6996,
mFS14_Fault_66,255003,579142,-2690.23,53.8733,107.6832,-2737.95,52.0999,104.1763,6.7534,80.2049,
mFS14_Fault_66,255053,579136,-2689.7,54.4011,108.6877,-2737.14,52.8241,105.5515,5.93229,79.1364,
mFS14_Fault_66,255104,579131,-2687.75,55.0289,109.9401,-2734.6,53.4522,106.7856,3.90659,77.4864,
mFS14_Fault_66,255155,579128,-2684.17,55.6127,111.1369,-2730.37,53.5949,107.0914,1.29908,75.6302,
mFS14_Fault_66,255206,579127,-2679.14,56.038,112.0373,-2725.33,53.054,106.058,359.003,73.9445,
mFS14_Fault_66,255258,579127,-2673.11,56.2407,112.5027,-2720.81,52.062,104.1304,357.403,72.5191,
mFS14_Fault_66,255309,579128,-2666.88,56.1602,112.4021,-2717.89,51.1227,102.3032,356.523,71.362,
mFS14_Fault_66,255361,579130,-2661.24,55.844,111.8221,-2716.93,50.607,101.3142,356.44,70.5736,
mFS14_Fault_66,255412,579131,-2656.57,55.4896,111.1552,-2717.72,50.5709,101.2752,357.174,70.2438,
mFS14_Fault_66,255463,579133,-2652.78,55.2354,110.6796,-2719.57,50.8876,101.9361,358.824,70.4814,
mFS14_Fault_66,255513,579132,-2649.59,55.0566,110.348,-2721.39,51.3993,102.9842,1.31022,71.2954,
mFS14_Fault_66,255564,579130,-2646.9,54.9391,110.134,-2722.24,51.9163,104.041,4.13609,72.4407,
mFS14_Fault_66,255615,579125,-2644.03,54.843,109.9578,-2721.78,52.2238,104.6752,6.53055,73.5148,
mFS14_Fault_66,255665,579117,-2640.75,54.5056,109.2915,-2720.34,52.2102,104.6611,8.1692,74.3121,
mFS14_Fault_66,255717,579109,-2638.05,53.6977,107.6757,-2718.65,51.9479,104.1439,8.79426,74.6395,
mFS14_Fault_66,255768,579100,-2636.57,52.6125,105.4992,-2717.42,51.5756,103.4028,8.48138,74.4844,
mFS14_Fault_66,255820,579093,-2636.24,51.7274,103.7227,-2717.1,51.1116,102.4749,7.43406,73.9145,
mFS14_Fault_66,255872,579086,-2636.69,51.3654,102.9963,-2717.81,50.4469,101.1418,5.88313,73.0353,
mFS14_Fault_66,255923,579082,-2637.63,51.4707,103.2081,-2719.64,49.5601,99.3607,4.38528,72.133,
mFS14_Fault_66,255974,579079,-2638.88,51.772,103.8119,-2722.62,48.6747,97.5812,3.2899,71.3964,
